station_id,name,category,distance,rating,review_count,price,latitude,longitude,free_bikes
553,Pizza hut,restaurants,52,5.0,1,0,-23.59469,-46.686,17
553,Not guilty,restaurants,75,4.0,1,0,-23.59469,-46.686,17
553,Alpendre Burguer & Beer Pub,restaurants,172,4.0,4,3,-23.59469,-46.686,17
553,Mawari,restaurants,125,4.2,5,3,-23.59469,-46.686,17
553,The Original: Dogs & Shakes,restaurants,105,4.0,2,2,-23.59469,-46.686,17
553,Baked Potato,restaurants,97,4.0,1,0,-23.59469,-46.686,17
553,Pandaréu,coffee,98,4.0,2,2,-23.59469,-46.686,17
553,Il Barista,coffee,134,2.5,2,3,-23.59469,-46.686,17
553,Le Pain Quotidien,bakeries,118,3.5,12,2,-23.59469,-46.686,17
553,B.LEM,bakeries,96,3.0,1,2,-23.59469,-46.686,17
553,Cristallo,bakeries,158,4.0,1,3,-23.59469,-46.686,17
553,Padoca.,bakeries,92,3.0,2,0,-23.59469,-46.686,17
91,Café Creme,restaurants,61,4.0,13,2,-23.5662497091298,-46.6504363824566,2
91,Cinema Reserva Cultural,restaurants,123,4.4,23,1,-23.5662497091298,-46.6504363824566,2
91,Ráscal,restaurants,142,4.0,15,2,-23.5662497091298,-46.6504363824566,2
91,Restaurante Pub Kei,restaurants,90,3.9,17,3,-23.5662497091298,-46.6504363824566,2
91,À Mineira,restaurants,223,3.9,18,2,-23.5662497091298,-46.6504363824566,2
91,Burger Joint,restaurants,64,3.2,10,2,-23.5662497091298,-46.6504363824566,2
91,Izakaya Bueno,restaurants,152,3.7,17,3,-23.5662497091298,-46.6504363824566,2
91,Shanghai,restaurants,159,4.8,5,1,-23.5662497091298,-46.6504363824566,2
91,Puerto Del Toro,restaurants,74,4.0,2,2,-23.5662497091298,-46.6504363824566,2
91,Mc Donald's,restaurants,13,3.0,5,3,-23.5662497091298,-46.6504363824566,2
91,Starbucks,coffee,64,3.3,3,2,-23.5662497091298,-46.6504363824566,2
91,Fnac Café by Fran's,coffee,117,3.7,3,2,-23.5662497091298,-46.6504363824566,2
91,Pain de France,bakeries,111,2.7,3,2,-23.5662497091298,-46.6504363824566,2
91,Empório Amino,bakeries,215,3.5,2,2,-23.5662497091298,-46.6504363824566,2
357,Sweden,restaurants,145,3.5,2,3,-23.559303418872275,-46.73011890367904,23
357,Restaurante do Ime,restaurants,180,1.8,4,0,-23.559303418872275,-46.73011890367904,23
216,Bovinu's,restaurants,121,4.5,21,3,-23.5621418901363,-46.6765358521077,0
216,Underdog Meat & Beers,restaurants,209,4.6,29,1,-23.5621418901363,-46.6765358521077,0
216,Jacarandá,restaurants,224,4.1,15,3,-23.5621418901363,-46.6765358521077,0
216,011 gastronomia,restaurants,223,4.5,4,2,-23.5621418901363,-46.6765358521077,0
216,Jun Sakamoto,restaurants,155,4.0,8,4,-23.5621418901363,-46.6765358521077,0
216,Bar General,restaurants,154,3.7,7,2,-23.5621418901363,-46.6765358521077,0
216,Dona Conceição,restaurants,144,4.0,1,2,-23.5621418901363,-46.6765358521077,0
216,Sweet Café,restaurants,141,5.0,3,1,-23.5621418901363,-46.6765358521077,0
216,PICCO,restaurants,197,5.0,1,0,-23.5621418901363,-46.6765358521077,0
216,CPL Pães e Doces,bakeries,232,4.7,3,0,-23.5621418901363,-46.6765358521077,0
222,Pasquale Cantina,restaurants,119,4.4,9,2,-23.5587392337508,-46.6871313395988,1
222,Peixaria Bar e Venda,restaurants,106,4.3,16,2,-23.5587392337508,-46.6871313395988,1
222,Maha Mantra,restaurants,218,4.6,13,2,-23.5587392337508,-46.6871313395988,1
222,Vila Seu Justino,restaurants,179,3.6,11,2,-23.5587392337508,-46.6871313395988,1
222,Ó do Borogodó,restaurants,183,4.3,15,2,-23.5587392337508,-46.6871313395988,1
222,Jardim das Delícias,restaurants,129,4.7,3,2,-23.5587392337508,-46.6871313395988,1
222,Ícone GastroRock,restaurants,141,5.0,3,3,-23.5587392337508,-46.6871313395988,1
222,Alternativa Casa do Natural,restaurants,197,4.1,10,2,-23.5587392337508,-46.6871313395988,1
35,KAÁ,restaurants,67,4.4,35,4,-23.5872880300388,-46.6730159471865,12
35,Pizzaria Camelo,restaurants,174,4.4,8,2,-23.5872880300388,-46.6730159471865,12
35,Glória Bar,restaurants,31,2.0,1,2,-23.5872880300388,-46.6730159471865,12
35,Madero,restaurants,209,3.8,13,2,-23.5872880300388,-46.6730159471865,12
35,Boloccino,restaurants,54,3.0,2,1,-23.5872880300388,-46.6730159471865,12
35,Yucatan,restaurants,127,3.3,4,2,-23.5872880300388,-46.6730159471865,12
181,Terenos,restaurants,51,4.5,2,0,-23.5398674287039,-46.6498022180738,3
181,Arte Rei do Pastel,restaurants,68,5.0,1,0,-23.5398674287039,-46.6498022180738,3
181,Coconut Brasil,restaurants,129,3.1,11,1,-23.5398674287039,-46.6498022180738,3
181,Panela da Cecília,restaurants,52,2.6,5,2,-23.5398674287039,-46.6498022180738,3
181,Siga La Vaca,restaurants,188,3.5,11,2,-23.5398674287039,-46.6498022180738,3
181,Toshiro Sushi,restaurants,246,4.0,8,2,-23.5398674287039,-46.6498022180738,3
181,Star City,restaurants,213,4.3,4,3,-23.5398674287039,-46.6498022180738,3
181,Frango com Tudo,restaurants,210,3.3,6,2,-23.5398674287039,-46.6498022180738,3
181,Carol Coxinhas,restaurants,244,5.0,1,1,-23.5398674287039,-46.6498022180738,3
181,Esfiha Chic,restaurants,238,3.0,2,1,-23.5398674287039,-46.6498022180738,3
28,Pobre Juan,restaurants,62,4.2,14,4,-23.5933504143939,-46.6770266849259,7
28,348 Parrilla Porteña,restaurants,96,4.2,13,4,-23.5933504143939,-46.6770266849259,7
28,Torta no Quintal,restaurants,164,4.8,16,1,-23.5933504143939,-46.6770266849259,7
28,Beyti Restaurante,restaurants,23,4.3,3,0,-23.5933504143939,-46.6770266849259,7
28,Darín Omeletes,restaurants,17,5.0,1,0,-23.5933504143939,-46.6770266849259,7
28,Enoteca Saint Vin Saint,restaurants,227,5.0,6,3,-23.5933504143939,-46.6770266849259,7
28,Maracujá Bistrô,restaurants,28,4.0,1,0,-23.5933504143939,-46.6770266849259,7
28,Eurobike Café,restaurants,47,5.0,1,0,-23.5933504143939,-46.6770266849259,7
28,Panificadora Styllos,restaurants,114,4.3,3,1,-23.5933504143939,-46.6770266849259,7
28,Bárbaro,restaurants,234,4.2,5,0,-23.5933504143939,-46.6770266849259,7
28,Panificadora Styllos,bakeries,114,4.3,3,1,-23.5933504143939,-46.6770266849259,7
28,Natural da Terra,bakeries,221,4.0,1,0,-23.5933504143939,-46.6770266849259,7
189,Bazar da Pizza,restaurants,130,4.3,7,2,-23.5706120024434,-46.6904882733558,0
189,America Eldorado,restaurants,125,5.0,3,2,-23.5706120024434,-46.6904882733558,0
189,Capisce?,restaurants,203,4.1,7,1,-23.5706120024434,-46.6904882733558,0
189,Marach,restaurants,132,4.0,3,2,-23.5706120024434,-46.6904882733558,0
189,Vecchio Torino,restaurants,186,5.0,3,3,-23.5706120024434,-46.6904882733558,0
189,Maria Gourmet,restaurants,242,4.3,7,1,-23.5706120024434,-46.6904882733558,0
189,Grão Expresso,restaurants,105,4.0,1,2,-23.5706120024434,-46.6904882733558,0
189,Salsa Restaurante,restaurants,203,4.5,2,2,-23.5706120024434,-46.6904882733558,0
189,Pecorino Bar e Tratoria,restaurants,203,4.5,4,0,-23.5706120024434,-46.6904882733558,0
189,Rosmarino,restaurants,228,4.7,3,3,-23.5706120024434,-46.6904882733558,0
189,Padaria Tupinambá,bakeries,131,4.0,1,1,-23.5706120024434,-46.6904882733558,0
599,Bar da Dona Onça,restaurants,153,3.9,64,3,-23.5468,-46.646,8
599,Por Um Punhado de Dólares,restaurants,187,4.6,40,1,-23.5468,-46.646,8
599,La Central,restaurants,141,3.9,29,3,-23.5468,-46.646,8
599,Restaurante Lollita,restaurants,23,4.0,1,2,-23.5468,-46.646,8
599,Bia Hoi SP Vietpub,restaurants,89,3.8,6,2,-23.5468,-46.646,8
599,James Cafeteria,restaurants,63,5.0,1,1,-23.5468,-46.646,8
599,Carlino,restaurants,84,4.0,2,3,-23.5468,-46.646,8
599,Santa Efigênia,restaurants,141,3.4,9,1,-23.5468,-46.646,8
599,Eco Mercato,restaurants,97,4.7,3,0,-23.5468,-46.646,8
599,Por Um Punhado de Dólares,coffee,187,4.6,40,1,-23.5468,-46.646,8
599,Café Floresta,coffee,97,4.2,12,1,-23.5468,-46.646,8
599,Café Galícia,coffee,113,3.5,4,2,-23.5468,-46.646,8
599,Santa Efigênia,bakeries,141,3.4,9,1,-23.5468,-46.646,8
309,Bullguer Vila Nova Conceição,restaurants,120,3.9,28,1,-23.597741851622057,-46.66891624271391,12
309,Frutaria São Paulo,restaurants,194,3.8,18,2,-23.597741851622057,-46.66891624271391,12
309,Kosho,restaurants,236,4.8,6,3,-23.597741851622057,-46.66891624271391,12
309,Empório Frutaria,restaurants,104,4.4,9,3,-23.597741851622057,-46.66891624271391,12
309,Mytho,restaurants,160,5.0,1,0,-23.597741851622057,-46.66891624271391,12
309,Cervejaria Patriarca,restaurants,106,3.5,2,0,-23.597741851622057,-46.66891624271391,12
309,Restaurante America,restaurants,179,2.0,1,0,-23.597741851622057,-46.66891624271391,12
309,Pellegrino Pães & Doces,bakeries,186,3.5,2,0,-23.597741851622057,-46.66891624271391,12
126,Bráz,restaurants,239,4.4,18,3,-23.6013401704407,-46.6711916347834,4
126,Jambu,restaurants,268,2.5,2,2,-23.6013401704407,-46.6711916347834,4
126,Bles Dor,restaurants,115,3.0,4,2,-23.6013401704407,-46.6711916347834,4
475,Lins Sushi,restaurants,16,4.0,1,2,-23.53394635914628,-46.65272801416496,4
475,Padaria e Confeitaria Palmeiras,restaurants,157,3.5,2,1,-23.53394635914628,-46.65272801416496,4
475,Praça da Alimentação - Hirota,restaurants,159,4.0,1,1,-23.53394635914628,-46.65272801416496,4
475,Iracema Pães e Doces,bakeries,57,2.7,7,2,-23.53394635914628,-46.65272801416496,4
475,Padaria e Confeitaria Palmeiras,bakeries,157,3.5,2,1,-23.53394635914628,-46.65272801416496,4
475,Praça da Alimentação - Hirota,bakeries,159,4.0,1,1,-23.53394635914628,-46.65272801416496,4
590,Alshekh,restaurants,62,4.6,7,1,-23.56758,-46.68716,1
590,Nello's Cantina e Pizzaria,restaurants,122,4.1,12,2,-23.56758,-46.68716,1
590,Na Garagem,restaurants,230,4.4,29,1,-23.56758,-46.68716,1
590,La Trattoria Cantina Italiana,restaurants,70,4.5,4,2,-23.56758,-46.68716,1
590,Fast Berlin,restaurants,221,4.5,15,2,-23.56758,-46.68716,1
590,Bella mari,restaurants,56,4.3,4,2,-23.56758,-46.68716,1
590,Al Árabe,restaurants,184,4.4,7,2,-23.56758,-46.68716,1
590,I Bistrot,restaurants,63,4.7,3,1,-23.56758,-46.68716,1
590,Novo Caviar Lanchonete,restaurants,81,4.0,1,1,-23.56758,-46.68716,1
590,Sushibol,restaurants,127,3.8,6,2,-23.56758,-46.68716,1
467,Torta no Quintal,restaurants,209,4.8,16,1,-23.59280085840878,-46.68018076980589,32
467,Enoteca Saint Vin Saint,restaurants,213,5.0,6,3,-23.59280085840878,-46.68018076980589,32
467,Dublin Live Music,restaurants,119,4.0,9,2,-23.59280085840878,-46.68018076980589,32
467,Kiichi - Itaim,restaurants,84,4.0,6,3,-23.59280085840878,-46.68018076980589,32
467,Bar do Arnesto,restaurants,77,4.0,3,2,-23.59280085840878,-46.68018076980589,32
467,Herdade Restaurante,restaurants,41,3.3,4,1,-23.59280085840878,-46.68018076980589,32
467,Bistrô Faria Lima,restaurants,93,3.1,8,3,-23.59280085840878,-46.68018076980589,32
467,Original Burger,restaurants,74,1.0,1,0,-23.59280085840878,-46.68018076980589,32
467,Pasta d'autori,restaurants,139,4.0,1,0,-23.59280085840878,-46.68018076980589,32
467,Dona Chocolateira,coffee,196,4.3,6,2,-23.59280085840878,-46.68018076980589,32
467,Café Voyage,coffee,189,3.0,2,0,-23.59280085840878,-46.68018076980589,32
319,Speranza,restaurants,140,4.1,10,2,-23.6037621017182,-46.6616847898962,2
319,Restaurante Koban,restaurants,210,3.8,13,2,-23.6037621017182,-46.6616847898962,2
319,Aoyama,restaurants,207,3.8,17,3,-23.6037621017182,-46.6616847898962,2
319,Restaurante Sapporo,restaurants,56,4.0,1,0,-23.6037621017182,-46.6616847898962,2
319,Rinconcito Peruano,restaurants,212,4.1,7,2,-23.6037621017182,-46.6616847898962,2
319,Osaka Restaurante,restaurants,139,3.8,5,3,-23.6037621017182,-46.6616847898962,2
319,Applebee's Grill + Bar,restaurants,221,3.2,14,2,-23.6037621017182,-46.6616847898962,2
319,Tony Roma's,restaurants,199,3.3,15,3,-23.6037621017182,-46.6616847898962,2
319,Casa Mathilde,coffee,130,3.8,6,2,-23.6037621017182,-46.6616847898962,2
319,Casa Mathilde,bakeries,130,3.8,6,2,-23.6037621017182,-46.6616847898962,2
73,Uo Katsu,restaurants,111,4.4,5,2,-23.5770321440522,-46.6564518396582,5
73,Na Janela,restaurants,138,5.0,1,0,-23.5770321440522,-46.6564518396582,5
143,Boteco São Bento,restaurants,49,3.6,15,2,-23.586701,-46.677361,17
143,Pão com Carne,restaurants,245,4.6,19,1,-23.586701,-46.677361,17
143,Salgaderia,restaurants,112,4.6,9,1,-23.586701,-46.677361,17
143,Kitchin,restaurants,66,4.7,6,0,-23.586701,-46.677361,17
143,Lemony Café,restaurants,47,4.0,1,2,-23.586701,-46.677361,17
143,Kappa Sushi Bar,restaurants,85,3.8,5,0,-23.586701,-46.677361,17
143,Sapporo,restaurants,228,5.0,4,3,-23.586701,-46.677361,17
143,Imakay,restaurants,107,4.3,3,0,-23.586701,-46.677361,17
143,Um Coffee Co.,restaurants,55,4.0,1,0,-23.586701,-46.677361,17
5,Comedoria,restaurants,127,4.4,5,1,-23.56903870952971,-46.6973044204905,6
5,Los Jappas,restaurants,187,4.0,2,1,-23.56903870952971,-46.6973044204905,6
5,Restaurante do Jardim,restaurants,209,3.0,1,0,-23.56903870952971,-46.6973044204905,6
5,Terra Roxa Lanchonete,restaurants,205,3.0,1,0,-23.56903870952971,-46.6973044204905,6
124,Carline,restaurants,36,2.5,2,0,-23.5940306200704,-46.6692773588711,11
124,Pecorino Bar & Trattoria Vila Nova,restaurants,114,4.0,3,0,-23.5940306200704,-46.6692773588711,11
124,Le Pain Quotidien,restaurants,197,3.7,3,2,-23.5940306200704,-46.6692773588711,11
124,A Pracinha,restaurants,116,4.0,2,2,-23.5940306200704,-46.6692773588711,11
124,Sahy,restaurants,181,3.0,1,0,-23.5940306200704,-46.6692773588711,11
124,Sodiê Doces,coffee,177,4.0,1,0,-23.5940306200704,-46.6692773588711,11
124,Bolo ao Forno,coffee,188,4.0,1,0,-23.5940306200704,-46.6692773588711,11
124,B.LEM,bakeries,231,4.8,4,2,-23.5940306200704,-46.6692773588711,11
124,Le Pain Quotidien,bakeries,197,3.7,3,2,-23.5940306200704,-46.6692773588711,11
162,Outback Steakhouse,restaurants,183,4.6,9,2,-23.5550645493143,-46.6520335101847,1
162,La Lupa,restaurants,20,4.0,1,0,-23.5550645493143,-46.6520335101847,1
162,Zeffiro Restaurante e Rotisseria,restaurants,210,3.8,11,2,-23.5550645493143,-46.6520335101847,1
162,North Bar e Grill,restaurants,170,4.0,1,3,-23.5550645493143,-46.6520335101847,1
162,Latife,restaurants,170,4.0,2,1,-23.5550645493143,-46.6520335101847,1
162,Scada Café,restaurants,118,4.0,1,0,-23.5550645493143,-46.6520335101847,1
162,Frey Café & Coisinhas,restaurants,215,2.8,4,2,-23.5550645493143,-46.6520335101847,1
162,Temakeria e Cia,restaurants,170,3.0,1,2,-23.5550645493143,-46.6520335101847,1
162,Starbucks,coffee,181,4.0,4,2,-23.5550645493143,-46.6520335101847,1
162,Amor Aos Pedaços,bakeries,180,5.0,2,1,-23.5550645493143,-46.6520335101847,1
178,Terraço Itália,restaurants,57,4.0,44,4,-23.5456630543638,-46.6432462652324,8
178,A Casa do Porco Bar,restaurants,172,4.5,85,3,-23.5456630543638,-46.6432462652324,8
178,Bar da Dona Onça,restaurants,161,3.9,64,3,-23.5456630543638,-46.6432462652324,8
178,La Central,restaurants,170,3.9,29,3,-23.5456630543638,-46.6432462652324,8
178,JazzB,restaurants,192,4.8,9,2,-23.5456630543638,-46.6432462652324,8
178,Esther Rooftop,restaurants,121,4.4,11,3,-23.5456630543638,-46.6432462652324,8
178,Panela de Ouro,restaurants,83,4.3,3,1,-23.5456630543638,-46.6432462652324,8
178,Almanara,restaurants,74,3.8,4,2,-23.5456630543638,-46.6432462652324,8
178,California,restaurants,114,4.4,5,2,-23.5456630543638,-46.6432462652324,8
178,Bom Gusto,restaurants,43,4.0,1,0,-23.5456630543638,-46.6432462652324,8
178,Café Floresta,coffee,215,4.2,12,1,-23.5456630543638,-46.6432462652324,8
178,sotto café,coffee,191,3.5,2,2,-23.5456630543638,-46.6432462652324,8
178,Santa Efigênia,bakeries,170,3.4,9,1,-23.5456630543638,-46.6432462652324,8
178,Mundo Pão do Olivier,bakeries,145,3.5,4,2,-23.5456630543638,-46.6432462652324,8
296,Jazz Restô & Burgers,restaurants,38,3.8,17,2,-23.5808723459433,-46.6389882042411,2
296,Sorveteria e Lanchonete Ypê,restaurants,39,4.2,10,2,-23.5808723459433,-46.6389882042411,2
296,Prime Dog,restaurants,169,3.4,18,1,-23.5808723459433,-46.6389882042411,2
296,Barbirô Bar e Restaurante,restaurants,96,2.7,6,2,-23.5808723459433,-46.6389882042411,2
296,Domênica Café,restaurants,96,4.0,1,0,-23.5808723459433,-46.6389882042411,2
296,Lanchonete Estrela da Ana Rosa,restaurants,96,4.0,1,0,-23.5808723459433,-46.6389882042411,2
296,Subway,restaurants,186,5.0,1,0,-23.5808723459433,-46.6389882042411,2
296,Melonpan,bakeries,107,3.0,1,0,-23.5808723459433,-46.6389882042411,2
296,Ponto 30,bakeries,137,3.0,1,1,-23.5808723459433,-46.6389882042411,2
243,Sweden,restaurants,170,3.5,2,3,-23.5599272394511,-46.72710617306,19
125,Kosho,restaurants,133,4.8,6,3,-23.5972296670023,-46.6716583619071,2
125,Burguer king,restaurants,224,4.3,4,1,-23.5972296670023,-46.6716583619071,2
125,Le Pain Quotidien,restaurants,235,3.7,3,2,-23.5972296670023,-46.6716583619071,2
125,Forma de Pudim,bakeries,86,5.0,1,1,-23.5972296670023,-46.6716583619071,2
125,Le Pain Quotidien,bakeries,235,3.7,3,2,-23.5972296670023,-46.6716583619071,2
125,Pellegrino Pães & Doces,bakeries,153,3.5,2,0,-23.5972296670023,-46.6716583619071,2
304,Quintal do Braz,restaurants,161,4.5,26,2,-23.5918790017162,-46.6422240650602,2
304,Taverna Medieval,restaurants,161,5.0,4,3,-23.5918790017162,-46.6422240650602,2
304,Panificadora União Paulista,restaurants,144,3.0,1,1,-23.5918790017162,-46.6422240650602,2
304,Pastel Croc 30,restaurants,253,3.2,6,2,-23.5918790017162,-46.6422240650602,2
304,Kina da Vila - Espeto & Cia,restaurants,236,3.3,3,2,-23.5918790017162,-46.6422240650602,2
304,Panificadora União Paulista,bakeries,144,3.0,1,1,-23.5918790017162,-46.6422240650602,2
411,Starbucks Coffee,restaurants,192,3.6,18,2,-23.57306366,-46.69823431,3
411,Hiro Shopping Eldorado,restaurants,220,4.0,6,2,-23.57306366,-46.69823431,3
411,Ibiza,restaurants,220,4.5,2,2,-23.57306366,-46.69823431,3
411,Go Natural,restaurants,178,4.0,1,1,-23.57306366,-46.69823431,3
411,Starbucks,restaurants,135,3.2,5,0,-23.57306366,-46.69823431,3
411,Subway - Shop. Eldorado,restaurants,220,2.5,2,0,-23.57306366,-46.69823431,3
411,Starbucks Coffee,coffee,192,3.6,18,2,-23.57306366,-46.69823431,3
411,Starbucks,coffee,135,3.2,5,0,-23.57306366,-46.69823431,3
140,ICI Brasserie,restaurants,110,4.0,22,3,-23.590773597943684,-46.68875780368327,16
140,Spot,restaurants,185,4.7,10,3,-23.590773597943684,-46.68875780368327,16
140,Varanda,restaurants,164,4.4,5,3,-23.590773597943684,-46.68875780368327,16
140,General Prime Burger,restaurants,176,3.2,13,2,-23.590773597943684,-46.68875780368327,16
140,Jardim De Napoli JK iguatemi,restaurants,87,5.0,1,3,-23.590773597943684,-46.68875780368327,16
140,Santo Grão,restaurants,58,4.0,1,0,-23.590773597943684,-46.68875780368327,16
140,Rizzo Gourmet JK,restaurants,121,5.0,1,1,-23.590773597943684,-46.68875780368327,16
140,Almanara,restaurants,144,3.7,3,3,-23.590773597943684,-46.68875780368327,16
140,Divino Fogão,restaurants,58,3.0,2,0,-23.590773597943684,-46.68875780368327,16
140,Le Manjue Café,restaurants,136,5.0,1,0,-23.590773597943684,-46.68875780368327,16
140,Starbucks,coffee,188,4.0,3,2,-23.590773597943684,-46.68875780368327,16
522,Side,restaurants,74,4.3,16,3,-23.583125061273908,-46.678414800463976,8
522,Due Cuochi Cucina,restaurants,247,4.3,27,3,-23.583125061273908,-46.678414800463976,8
522,Cachoeira Tropical,restaurants,63,4.7,6,1,-23.583125061273908,-46.678414800463976,8
522,Tatá Sushi,restaurants,63,4.3,3,0,-23.583125061273908,-46.678414800463976,8
522,Ohka,restaurants,193,4.8,17,4,-23.583125061273908,-46.678414800463976,8
522,Modern Mamma Osteria,restaurants,200,4.5,11,0,-23.583125061273908,-46.678414800463976,8
522,Cantaloup,restaurants,194,4.0,9,3,-23.583125061273908,-46.678414800463976,8
522,Fry's,restaurants,23,3.0,2,0,-23.583125061273908,-46.678414800463976,8
522,Ritz,restaurants,269,3.9,11,2,-23.583125061273908,-46.678414800463976,8
522,Madureira Sucos,restaurants,126,4.3,15,2,-23.583125061273908,-46.678414800463976,8
522,Mr Baker,bakeries,248,3.9,19,2,-23.583125061273908,-46.678414800463976,8
522,Doce Mania,bakeries,174,5.0,1,2,-23.583125061273908,-46.678414800463976,8
522,Saint Germain,bakeries,259,5.0,1,3,-23.583125061273908,-46.678414800463976,8
117,Abbraccio,restaurants,96,4.1,14,2,-23.5966593672495,-46.6865907226439,14
117,Madero,restaurants,128,3.7,19,2,-23.5966593672495,-46.6865907226439,14
117,Mawari,restaurants,109,4.2,5,3,-23.5966593672495,-46.6865907226439,14
117,Asia House - Vila Olímpia,restaurants,133,4.0,4,1,-23.5966593672495,-46.6865907226439,14
117,H3,restaurants,169,4.3,3,1,-23.5966593672495,-46.6865907226439,14
117,Villa Felice Restaurante,restaurants,153,4.3,4,2,-23.5966593672495,-46.6865907226439,14
117,The Original: Dogs & Shakes,restaurants,126,4.0,2,2,-23.5966593672495,-46.6865907226439,14
117,Outback Steakhouse,restaurants,94,3.0,2,2,-23.5966593672495,-46.6865907226439,14
117,Vila Gourmet,restaurants,92,3.0,2,1,-23.5966593672495,-46.6865907226439,14
117,King Döner Kebaberia,restaurants,95,5.0,1,0,-23.5966593672495,-46.6865907226439,14
117,Pandaréu,coffee,136,4.0,2,2,-23.5966593672495,-46.6865907226439,14
117,Il Barista,coffee,150,2.5,2,3,-23.5966593672495,-46.6865907226439,14
117,Le Pain Quotidien,bakeries,123,3.5,12,2,-23.5966593672495,-46.6865907226439,14
117,Cristallo,bakeries,97,4.0,1,3,-23.5966593672495,-46.6865907226439,14
117,B.LEM,bakeries,153,3.0,1,2,-23.5966593672495,-46.6865907226439,14
26,HUB Food Art Lounge,restaurants,136,4.6,8,2,-23.5954713938406,-46.68321603623269,15
26,Tantra,restaurants,125,3.5,15,3,-23.5954713938406,-46.68321603623269,15
26,Alpendre Burguer & Beer Pub,restaurants,161,4.0,4,3,-23.5954713938406,-46.68321603623269,15
26,Parrilla São José,restaurants,163,4.6,5,3,-23.5954713938406,-46.68321603623269,15
26,Tempero da Villa,restaurants,56,4.0,2,0,-23.5954713938406,-46.68321603623269,15
26,Empório Ravioli,restaurants,158,4.3,3,4,-23.5954713938406,-46.68321603623269,15
26,Jow Sushi Bar,restaurants,152,3.3,6,2,-23.5954713938406,-46.68321603623269,15
26,Crepes & Waffles - Shopping Vila Olímpia,restaurants,162,4.0,1,2,-23.5954713938406,-46.68321603623269,15
26,Wheelz Gastronomia Urbana,restaurants,93,3.5,2,1,-23.5954713938406,-46.68321603623269,15
26,Galeto's,restaurants,160,3.0,3,2,-23.5954713938406,-46.68321603623269,15
207,Chez Oscar,restaurants,22,4.3,21,3,-23.561309,-46.670715,0
207,Vento Haragano,restaurants,112,4.5,50,4,-23.561309,-46.670715,0
207,Town,restaurants,14,4.2,9,2,-23.561309,-46.670715,0
207,Manzua,restaurants,44,4.0,3,2,-23.561309,-46.670715,0
207,Mori Ohta Sushi,restaurants,187,3.9,46,3,-23.561309,-46.670715,0
207,Marcel,restaurants,190,4.1,11,3,-23.561309,-46.670715,0
207,A Chapa,restaurants,208,3.8,13,2,-23.561309,-46.670715,0
207,Amsterdam Bistrô Café,restaurants,55,3.7,3,2,-23.561309,-46.670715,0
207,Ristorantino,restaurants,222,4.1,9,0,-23.561309,-46.670715,0
207,Leckerhaus,coffee,159,4.2,12,2,-23.561309,-46.670715,0
207,Amsterdam Bistrô Café,coffee,55,3.7,3,2,-23.561309,-46.670715,0
207,Antipasti,bakeries,146,5.0,1,2,-23.561309,-46.670715,0
207,Dengosa Paes e Doces,bakeries,179,4.5,2,1,-23.561309,-46.670715,0
563,Pizzaria Nacional,restaurants,214,4.5,13,3,-23.59846,-46.66696,4
563,La Ventana Parrilla,restaurants,36,4.0,1,4,-23.59846,-46.66696,4
563,Frutaria São Paulo,restaurants,124,3.8,18,2,-23.59846,-46.66696,4
563,Bullguer Vila Nova Conceição,restaurants,180,3.9,28,1,-23.59846,-46.66696,4
563,Pé no Parque,restaurants,179,3.9,27,2,-23.59846,-46.66696,4
563,La Grassa,restaurants,79,4.2,6,3,-23.59846,-46.66696,4
563,Empório Frutaria,restaurants,174,4.4,9,3,-23.59846,-46.66696,4
563,Restaurante America,restaurants,65,2.0,1,0,-23.59846,-46.66696,4
563,Mytho,restaurants,157,5.0,1,0,-23.59846,-46.66696,4
563,Saikai Sushi,restaurants,80,1.7,3,0,-23.59846,-46.66696,4
563,Orquídea dos Pássaros Pães e Doces,bakeries,233,3.7,3,2,-23.59846,-46.66696,4
190,Zena Caffè,restaurants,26,4.1,15,3,-23.5678391124139,-46.6640697432797,4
190,Restaurante Tanit,restaurants,23,5.0,9,0,-23.5678391124139,-46.6640697432797,4
190,Santo Grão,restaurants,249,4.2,58,2,-23.5678391124139,-46.6640697432797,4
190,Tartuferia San Paolo,restaurants,17,3.4,8,3,-23.5678391124139,-46.6640697432797,4
190,Frutaria São Paulo,restaurants,37,3.3,12,2,-23.5678391124139,-46.6640697432797,4
190,Kouzina,restaurants,177,3.9,31,2,-23.5678391124139,-46.6640697432797,4
190,Piola,restaurants,199,4.3,10,2,-23.5678391124139,-46.6640697432797,4
190,Myk,restaurants,117,3.7,26,4,-23.5678391124139,-46.6640697432797,4
190,Tatou Restaurante,restaurants,25,4.0,1,3,-23.5678391124139,-46.6640697432797,4
190,Cabana Burger,restaurants,122,3.7,9,2,-23.5678391124139,-46.6640697432797,4
190,Bacio di Latte,coffee,49,4.7,39,2,-23.5678391124139,-46.6640697432797,4
190,A Fornada Padaria,bakeries,148,4.0,2,0,-23.5678391124139,-46.6640697432797,4
332,Restaurante Raízes,restaurants,16,4.0,2,2,-23.6107351221245,-46.6804598847155,1
332,Dairin Sushi Bar,restaurants,34,3.7,3,2,-23.6107351221245,-46.6804598847155,1
332,Rústico,restaurants,32,4.5,2,0,-23.6107351221245,-46.6804598847155,1
332,Nova Guararapes,restaurants,137,5.0,1,0,-23.6107351221245,-46.6804598847155,1
332,O Rei na Barriga,restaurants,195,4.0,2,2,-23.6107351221245,-46.6804598847155,1
